feature,mean_importance
Tool_Wear_ratio_Torque,-0.001141646431878339
Torque_sum_Rotational_Speed,0.002025384653333803
Torque_diff_Tool_Wear,0.0021187475430043067
Air_Temperature_ratio_Tool_Wear,0.0031803117993523602
Type,0.007225844489486712
Air_Temperature_diff_Tool_Wear,0.01207299313275952
Rotational_Speed_ratio_Process_Temperature,0.016778167282873034
Torque,0.02024826393690443
Rotational_Speed,0.02876594046292505
Tool_Wear,0.03759803926984458
Process_Temperature,0.07616994351802311
Torque_multiply_Rotational_Speed,0.08303430016779825
Air_Temperature,0.12324759863555049
