feature,mean_importance
Tool_Wear_ratio_Torque,-0.0004902111935146918
Air_Temperature_ratio_Tool_Wear,0.0014500886048783538
Torque_diff_Tool_Wear,0.002049388715544305
Torque_sum_Rotational_Speed,0.004375003961379612
Type,0.006346803438531752
Air_Temperature_diff_Tool_Wear,0.00694030006127345
Rotational_Speed_ratio_Process_Temperature,0.00862478900782255
Torque,0.030518915717404105
Rotational_Speed,0.031180778192439806
Tool_Wear,0.03566475332876837
Process_Temperature,0.07123182205019855
Torque_multiply_Rotational_Speed,0.08267864453838103
Air_Temperature,0.14666607126682046
