feature,mean_importance
Type,0.005117687797611205
Process_Temperature,0.05678559173045912
Tool_Wear,0.07908904721815031
Rotational_Speed,0.1317181189653565
Air_Temperature,0.16043878468771805
Torque,0.19691196466314967
