feature,mean_importance
Type,0.00038255316319059927
Process_Temperature,0.002108894225849775
Rotational_Speed,0.01576110611036927
Air_Temperature,0.017596531790558773
Tool_Wear,0.036104095246891524
Torque,0.06761053150578208
