feature,mean_importance
Tool_Wear_ratio_Torque,-0.0005751694730143184
Torque_diff_Tool_Wear,0.0005586512059658807
Air_Temperature_ratio_Tool_Wear,0.0007858298835711375
Torque_sum_Rotational_Speed,0.005084347769654535
Type,0.005553629295580872
Air_Temperature_diff_Tool_Wear,0.009318584111688125
Rotational_Speed_ratio_Process_Temperature,0.01520976126394768
Rotational_Speed,0.02278428673293855
Torque,0.032153223403100145
Tool_Wear,0.0366527416165024
Torque_multiply_Rotational_Speed,0.07879561865060077
Process_Temperature,0.08391516314847175
Air_Temperature,0.16560966001031732
