feature,mean_importance
Tool_Wear_ratio_Torque,-0.0008230041086026499
Torque_diff_Tool_Wear,0.0006026748801453471
Torque_sum_Rotational_Speed,0.001850889605133993
Air_Temperature_ratio_Tool_Wear,0.002189427444288962
Type,0.006265719895235028
Air_Temperature_diff_Tool_Wear,0.014908759306942947
Rotational_Speed_ratio_Process_Temperature,0.0169352983700501
Torque,0.021956131172455713
Rotational_Speed,0.025649388517444017
Tool_Wear,0.03321242897686341
Process_Temperature,0.06924386321409728
Torque_multiply_Rotational_Speed,0.07244573468065935
Air_Temperature,0.11467515964469618
