feature,mean_importance
Rotational_Speed_ratio_Process_Temperature,0.0006133961819405689
Torque_diff_Tool_Wear,0.0007948555065892427
Air_Temperature_ratio_Tool_Wear,0.0028929480901097497
Tool_Wear_ratio_Torque,0.0031704802844432223
Type,0.003920609525024721
Torque_sum_Rotational_Speed,0.006411242632293588
Air_Temperature_diff_Tool_Wear,0.011276521723971943
Torque,0.015305329223934086
Tool_Wear,0.03999402809254336
Rotational_Speed,0.05424748823019728
Process_Temperature,0.07147457914670655
Torque_multiply_Rotational_Speed,0.09871950713209907
Air_Temperature,0.16250877115862933
