feature,mean_importance
FLY_ASH,0.006785924792702352
COARSE_AGGREGATE,0.014398329500451449
FINE_AGGREGATE,0.051197194167859617
SUPERPLASTICIZER,0.05939756800000073
BLAST_FURNACE_SLAG,0.13526773301166162
WATER,0.2268334647673055
CEMENT,0.5850976395648049
AGE,0.7268485139887477
