feature,mean_importance
Process_Temperature_ratio_Rotational_Speed,-0.0023191751952119006
Tool_Wear_ratio_Torque,-0.0008515645448377643
Torque_ratio_Tool_Wear,-0.00011162491096724791
Tool_Wear_sum_Rotational_Speed,0.00011574739886499597
Torque_sum_Rotational_Speed,0.0008919390842215075
Air_Temperature_ratio_Tool_Wear,0.0012020764248766177
Torque_diff_Tool_Wear,0.001978890244784691
Type,0.007032020578730244
Air_Temperature_diff_Tool_Wear,0.01148287107908657
Torque,0.019994008287788943
Rotational_Speed_ratio_Process_Temperature,0.025226006504128883
Rotational_Speed,0.027962144147254887
Tool_Wear,0.038829284181317814
Process_Temperature,0.071347965134068
Torque_multiply_Rotational_Speed,0.07753205099160623
Air_Temperature,0.11705657610208801
