feature,mean_importance
Tool_Wear_ratio_Torque,-0.00034992936934498815
Air_Temperature_diff_Tool_Wear,0.0006124873569151423
Torque_diff_Tool_Wear,0.0006354177969357902
Air_Temperature_ratio_Tool_Wear,0.0006762205541913993
Torque_sum_Rotational_Speed,0.003457565786251948
Type,0.0039613292706762076
Rotational_Speed,0.007001609890245018
Torque,0.013340311238401858
Rotational_Speed_ratio_Process_Temperature,0.0418392260334287
Tool_Wear,0.05260280850159832
Process_Temperature,0.08031331684436362
Torque_multiply_Rotational_Speed,0.09079998731582631
Air_Temperature,0.18744728277010686
