feature,mean_importance
Torque_sum_Rotational_Speed,-0.001352887280247908
Torque_diff_Tool_Wear,2.681434859528875e-05
Air_Temperature_ratio_Tool_Wear,0.0012057732345002528
Tool_Wear_ratio_Torque,0.0021393269801360847
Type,0.006797719784755139
Air_Temperature_diff_Tool_Wear,0.008670950188404053
Rotational_Speed,0.010693436763447157
Tool_Wear,0.030571786895034182
Torque,0.04011944390690784
Rotational_Speed_ratio_Process_Temperature,0.04772319222157088
Torque_multiply_Rotational_Speed,0.08058986828564205
Process_Temperature,0.11799084418661869
Air_Temperature,0.1747960611911735
