feature,mean_importance
Torque_ratio_Tool_Wear,-0.00027718498003017483
Type_M,5.503948494955807e-05
Type_H,0.00013157217029643453
Tool_Wear_ratio_Torque,0.0006091848394712468
Air_Temperature_ratio_Tool_Wear,0.000685149934294503
Torque_diff_Tool_Wear,0.002455904457568793
Type_L,0.004510360840436612
Tool_Wear_sum_Rotational_Speed,0.005026004691039044
Torque_sum_Rotational_Speed,0.005800832612613082
Rotational_Speed_ratio_Process_Temperature,0.0059142051737687525
Process_Temperature_ratio_Rotational_Speed,0.006187355834395848
Air_Temperature_diff_Tool_Wear,0.009529398948989808
Rotational_Speed,0.02891534608876673
Tool_Wear,0.0328821483115176
Torque,0.03333090858432129
Torque_multiply_Rotational_Speed,0.06535766045518357
Process_Temperature,0.07662283468693529
Air_Temperature,0.1561549785712629
