feature,mean_importance
Process_Temperature_ratio_Rotational_Speed,-0.0008741282373866136
Tool_Wear_sum_Rotational_Speed,-0.0007822696102633573
Type_M,-0.00025052150660290207
Torque_diff_Tool_Wear,-0.00016439258569291847
Torque_ratio_Tool_Wear,-0.00011166099763570691
Rotational_Speed_ratio_Process_Temperature,-2.8834253604406723e-05
Type_H,2.934065711643896e-05
Air_Temperature_ratio_Tool_Wear,0.0016504710624716229
Tool_Wear_ratio_Torque,0.002428606845241517
Type_L,0.004720092398028017
Torque_sum_Rotational_Speed,0.009338042469676993
Air_Temperature_diff_Tool_Wear,0.013017706639870823
Torque,0.02926426515875132
Tool_Wear,0.03165186992865856
Rotational_Speed,0.04483589733612546
Process_Temperature,0.046971099003927166
Torque_multiply_Rotational_Speed,0.06996323015326769
Air_Temperature,0.11381253047553663
