feature,mean_importance
Air_Temperature_ratio_Tool_Wear,-0.002212343986737854
Process_Temperature_ratio_Rotational_Speed,-0.0013068857537090694
Tool_Wear_sum_Rotational_Speed,-0.000496239041993539
Type_H,-2.6028037897403432e-05
Torque_ratio_Tool_Wear,4.239828224884834e-06
Type_M,0.0002940486374272716
Rotational_Speed_ratio_Process_Temperature,0.002726437350927401
Tool_Wear_ratio_Torque,0.0034071279765333154
Type_L,0.004648256813268639
Torque_diff_Tool_Wear,0.005407130486835747
Torque_sum_Rotational_Speed,0.007420866013919979
Air_Temperature_diff_Tool_Wear,0.012678101930045838
Torque,0.032833886158434855
Tool_Wear,0.03809204182428403
Rotational_Speed,0.04155697711060428
Process_Temperature,0.05458922041579404
Torque_multiply_Rotational_Speed,0.08600816020990405
Air_Temperature,0.1582273746950697
