feature,mean_importance
Tool_Wear_sum_Rotational_Speed,-0.0007447529041044093
Rotational_Speed_ratio_Process_Temperature,-0.0001685457162776266
Type_H,-3.8120173929859225e-05
Torque_ratio_Tool_Wear,0.0004488504829082751
Type_M,0.0007847769700467785
Process_Temperature_ratio_Rotational_Speed,0.0012296996290508734
Torque_diff_Tool_Wear,0.001973580702814956
Tool_Wear_ratio_Torque,0.0023715894434135063
Type_L,0.003887388650793487
Air_Temperature_ratio_Tool_Wear,0.004642172689234251
Torque_sum_Rotational_Speed,0.004931670702474368
Air_Temperature_diff_Tool_Wear,0.01310183565586855
Torque,0.016678624667725985
Tool_Wear,0.042275125621390616
Rotational_Speed,0.06557577920228053
Process_Temperature,0.07655242388550176
Torque_multiply_Rotational_Speed,0.11029143090588926
Air_Temperature,0.1742717410807923
