feature,mean_importance
Process_Temperature_ratio_Rotational_Speed,-0.0018841721374051323
Tool_Wear_sum_Rotational_Speed,-0.0006470956998439886
Tool_Wear_ratio_Torque,-0.000278385178859826
Torque_ratio_Tool_Wear,-4.337397433279988e-05
Type_M,0.00012829715672858512
Type_H,0.00039593439034941725
Torque_sum_Rotational_Speed,0.0007030664259817798
Torque_diff_Tool_Wear,0.0007522656554047547
Air_Temperature_ratio_Tool_Wear,0.0026242444025748185
Type_L,0.006636668892296721
Air_Temperature_diff_Tool_Wear,0.011439163841303661
Torque,0.02008850806669857
Rotational_Speed_ratio_Process_Temperature,0.02068355142989855
Rotational_Speed,0.033401002103819
Tool_Wear,0.03924154886891736
Process_Temperature,0.07074285265463316
Torque_multiply_Rotational_Speed,0.07560276039096196
Air_Temperature,0.11665825128925253
