feature,mean_importance
Torque_ratio_Tool_Wear,-0.0002883985069862996
Torque_diff_Tool_Wear,-0.00014266770133757877
Tool_Wear_sum_Rotational_Speed,0.0008671297552435217
Air_Temperature_ratio_Tool_Wear,0.0009879256727929248
Process_Temperature_ratio_Rotational_Speed,0.0016675903338842612
Tool_Wear_ratio_Torque,0.0021626701459071225
Type,0.002595505476284925
Torque_sum_Rotational_Speed,0.0040586015353450185
Rotational_Speed,0.005261224859393616
Air_Temperature_diff_Tool_Wear,0.006614109708679497
Rotational_Speed_ratio_Process_Temperature,0.020143070957331245
Torque,0.03909333828794758
Tool_Wear,0.05556757702492077
Torque_multiply_Rotational_Speed,0.06440301852252668
Process_Temperature,0.09603422050551431
Air_Temperature,0.19237516981700611
