feature,mean_importance
COARSE_AGGREGATE,0.0025596850962522288
FLY_ASH,0.01872009706852771
FINE_AGGREGATE,0.019593545451472023
BLAST_FURNACE_SLAG,0.04367004892558053
SUPERPLASTICIZER,0.06797249854326626
WATER,0.18959541161641008
AGE,0.5187588971039232
CEMENT,0.5282351415210882
