feature,mean_importance
Process_Temperature_ratio_Rotational_Speed,-0.0024553140476506878
Tool_Wear_ratio_Torque,-0.0009337635032598185
Tool_Wear_sum_Rotational_Speed,-0.0005366771174778309
Torque_ratio_Tool_Wear,-4.7374654740865715e-05
Type_M,2.2093949878211616e-05
Type_H,0.0006767900999880991
Torque_sum_Rotational_Speed,0.0010660081551960327
Torque_diff_Tool_Wear,0.0011640477803582933
Air_Temperature_ratio_Tool_Wear,0.0016264199197205578
Type_L,0.008217935270064322
Air_Temperature_diff_Tool_Wear,0.012898506538707073
Torque,0.019183993624029512
Rotational_Speed_ratio_Process_Temperature,0.02246655969273118
Rotational_Speed,0.0312642553786604
Tool_Wear,0.036241054149914874
Process_Temperature,0.07151660108684976
Torque_multiply_Rotational_Speed,0.08237650748999484
Air_Temperature,0.11702342479486268
