feature,mean_importance
Tool_Wear_sum_Rotational_Speed,-0.0006704169758092848
Rotational_Speed_ratio_Process_Temperature,-0.0001607927693343364
Type_H,1.1137986524573095e-05
Torque_ratio_Tool_Wear,0.0004348986747839956
Type_M,0.0007191845465431349
Process_Temperature_ratio_Rotational_Speed,0.0012429056095197885
Torque_diff_Tool_Wear,0.0014569769654560985
Tool_Wear_ratio_Torque,0.0017399196373902234
Type_L,0.004005603961479606
Air_Temperature_ratio_Tool_Wear,0.004410986829334866
Torque_sum_Rotational_Speed,0.005464499821908828
Air_Temperature_diff_Tool_Wear,0.01072364421905716
Torque,0.015921315317766593
Tool_Wear,0.03800788846156065
Rotational_Speed,0.06382991392404674
Process_Temperature,0.07817514916308735
Torque_multiply_Rotational_Speed,0.10696864016685023
Air_Temperature,0.17233958800298863
