feature,mean_importance
Torque_ratio_Tool_Wear,-0.0004224368633435491
Type_M,-3.7061205429694824e-05
Air_Temperature_ratio_Tool_Wear,0.00010816231896617346
Type_H,0.0001497188018750914
Tool_Wear_ratio_Torque,0.00021476589514487777
Torque_diff_Tool_Wear,0.0011023324669625148
Type_L,0.003999522939655942
Tool_Wear_sum_Rotational_Speed,0.0045855058173870315
Process_Temperature_ratio_Rotational_Speed,0.005119214542563154
Rotational_Speed_ratio_Process_Temperature,0.006173444212582887
Torque_sum_Rotational_Speed,0.006368340842693114
Air_Temperature_diff_Tool_Wear,0.010926903777509146
Rotational_Speed,0.024717760940488637
Tool_Wear,0.030642467163789065
Torque,0.03230550391873394
Torque_multiply_Rotational_Speed,0.06112956608474886
Process_Temperature,0.06333786966347559
Air_Temperature,0.13585538704588151
