feature,mean_importance
Type,0.006862091392341932
Process_Temperature,0.08303471369626499
Tool_Wear,0.09567940815279498
Rotational_Speed,0.12355185963379252
Air_Temperature,0.14893759508754895
Torque,0.1778470845960779
