feature,mean_importance
COARSE_AGGREGATE,0.009729328546913654
FLY_ASH,0.014800534316708136
FINE_AGGREGATE,0.037257192835463936
SUPERPLASTICIZER,0.07284604184692155
BLAST_FURNACE_SLAG,0.13272467184456538
WATER,0.20681090042623582
CEMENT,0.6132094411361582
AGE,0.746768018481724
