feature,mean_importance
Type,0.00873702704649203
Tool_Wear,0.16699125493368233
Rotational_Speed,0.31723981941966917
Process_Temperature,0.3755165733300957
Torque,0.4010954259633019
Air_Temperature,0.5961976604692827
