feature,mean_importance
Type,0.004568155547287856
Process_Temperature,0.04143434152699706
Tool_Wear,0.049570197528672345
Rotational_Speed,0.08250246916936795
Torque,0.09432621672501267
Air_Temperature,0.10203710610807745
