feature,mean_importance
Type_H,-0.00027169568745431664
Type_M,8.29016868615709e-05
Type_L,0.0036536607913493805
Process_Temperature,0.0651741383493117
Tool_Wear,0.08430016350588285
Rotational_Speed,0.12696870176968916
Air_Temperature,0.14365088502890244
Torque,0.16001212055148978
