feature,mean_importance
COARSE_AGGREGATE,0.026407469615304595
FLY_ASH,0.028670253879016488
FINE_AGGREGATE,0.038766203516555055
SUPERPLASTICIZER,0.057815175149340405
BLAST_FURNACE_SLAG,0.11488135691234751
WATER,0.2371284362365343
CEMENT,0.47076490834411366
AGE,0.7054538406578766
