feature,mean_importance
COARSE_AGGREGATE,0.002704055941131622
FLY_ASH,0.013241800271759373
FINE_AGGREGATE,0.021318743607332706
SUPERPLASTICIZER,0.06570870687928518
BLAST_FURNACE_SLAG,0.07169772827045115
WATER,0.17512349256639737
CEMENT,0.5064205588583529
AGE,0.5893489845909912
