feature,mean_importance
FLY_ASH,0.004598923008094063
SUPERPLASTICIZER,0.03657076089005777
COARSE_AGGREGATE,0.03751120129379464
FINE_AGGREGATE,0.04003247586286092
BLAST_FURNACE_SLAG,0.17602609224133053
WATER,0.2624099482814
CEMENT,0.6213661661372306
AGE,0.7626866823569798
