feature,mean_importance
Type,0.004522297251044451
Process_Temperature,0.04911826349736121
Tool_Wear,0.08127084083499074
Rotational_Speed,0.13131137620157482
Air_Temperature,0.14364127350108627
Torque,0.19199967052145345
