feature,mean_importance
Dist_Cluster_4,-0.0011393299714131569
Type_M,3.155276362852982e-05
Type_H,7.071048072249258e-05
Cluster,0.0003148256829420992
Dist_Cluster_0,0.0011700826670187376
Dist_Cluster_1,0.0021618301946111267
Type_L,0.004047795029644615
Dist_Cluster_3,0.005183476448285861
Process_Temperature,0.04744769468674578
Dist_Cluster_2,0.047659583989860484
Tool_Wear,0.06011789770155507
Torque,0.07811112928345014
Rotational_Speed,0.10082033293356751
Air_Temperature,0.10739494392547869
