feature,mean_importance
Dist_Cluster_3,-0.0006752668232311687
Dist_Cluster_5,0.00151772510455101
Cluster,0.004219879574522506
Dist_Cluster_2,0.005988791542367794
COARSE_AGGREGATE,0.006489472468514157
Dist_Cluster_4,0.007244870368450784
Dist_Cluster_6,0.007439836348083817
Dist_Cluster_7,0.010453833873647216
FLY_ASH,0.0156390421987666
SUPERPLASTICIZER,0.01775988044294081
BLAST_FURNACE_SLAG,0.03517536535763173
FINE_AGGREGATE,0.04158748034789024
Dist_Cluster_0,0.05239756301647267
Dist_Cluster_1,0.08876290526751877
WATER,0.17041477958323356
CEMENT,0.29844244856469027
AGE,0.6619124592205201
