feature,mean_importance
Dist_Cluster_6,0.0019882501959758324
COARSE_AGGREGATE,0.004176485929640652
Dist_Cluster_7,0.006359283442377353
Cluster,0.006434609787719159
Dist_Cluster_1,0.007064848698796722
FLY_ASH,0.0073771125514058376
Dist_Cluster_5,0.007577967512292952
Dist_Cluster_2,0.00832645408341216
Dist_Cluster_0,0.010965657782495416
SUPERPLASTICIZER,0.011492535490579426
Dist_Cluster_4,0.014053078200778977
FINE_AGGREGATE,0.03568960352605609
BLAST_FURNACE_SLAG,0.043403590791728196
WATER,0.11062110459616466
Dist_Cluster_3,0.15253523400028865
CEMENT,0.21076845211645004
AGE,0.5512608640658307
