feature,mean_importance
Type,-7.771561172376095e-17
Process_Temperature,0.001117501946291674
Air_Temperature,0.015541944421991
Tool_Wear,0.031033075421330138
Rotational_Speed,0.04843345080639624
Torque,0.062196717530827325
