feature,mean_importance
Type,1.1102230246251566e-17
Process_Temperature,0.0009249364110921421
Air_Temperature,0.007658838251450547
Rotational_Speed,0.025752849958027117
Tool_Wear,0.03216660493159218
Torque,0.039377770466683185
