feature,mean_importance
COARSE_AGGREGATE,0.007473627205287251
FLY_ASH,0.012370147599484765
FINE_AGGREGATE,0.034987056328531094
SUPERPLASTICIZER,0.07295856980310149
BLAST_FURNACE_SLAG,0.17898392619340867
WATER,0.2662180364534521
CEMENT,0.5765297147904563
AGE,0.637836724293387
