feature,mean_importance
Dist_Cluster_4,-0.002438497006592959
Dist_Cluster_0,-0.002306194767043633
Cluster,5.903828213330853e-05
Dist_Cluster_1,0.0024244808801023657
Type,0.008346862986455147
Dist_Cluster_2,0.00971804986918415
Dist_Cluster_3,0.01198928616408448
Tool_Wear,0.07908878737241956
Torque,0.0848802170217677
Process_Temperature,0.10087502909760757
Rotational_Speed,0.11149962365212933
Air_Temperature,0.12630370694231088
