feature,mean_importance
Type,0.0009826122577164364
Process_Temperature,0.032940138216962164
Tool_Wear,0.0618005780158317
Rotational_Speed,0.0685821512902896
Air_Temperature,0.0842086090697368
Torque,0.08750077291439513
