feature,mean_importance
COARSE_AGGREGATE,0.023530568099179285
SUPERPLASTICIZER,0.03411780730189405
FINE_AGGREGATE,0.04120311320611697
WATER,0.06813293224636975
FLY_ASH,0.3093091404815522
AGE,0.3491608388764106
BLAST_FURNACE_SLAG,0.792160570699233
CEMENT,1.0896996569709159
