feature,mean_importance
Air_Temperature_ratio_Tool_Wear,-0.0021619087097767054
Process_Temperature_ratio_Rotational_Speed,-0.0015496743935704798
Tool_Wear_sum_Rotational_Speed,-0.0005321785076681573
Torque_ratio_Tool_Wear,0.0002828461737888588
Tool_Wear_ratio_Torque,0.0019674513769816575
Rotational_Speed_ratio_Process_Temperature,0.0034432733428309383
Type,0.003727022490309384
Torque_diff_Tool_Wear,0.004528443439257841
Torque_sum_Rotational_Speed,0.008552537978643044
Air_Temperature_diff_Tool_Wear,0.011601599897670824
Tool_Wear,0.030265512446853583
Torque,0.030951168235891502
Rotational_Speed,0.037770464940339164
Process_Temperature,0.04565399614225248
Torque_multiply_Rotational_Speed,0.08173074952554046
Air_Temperature,0.1393399243613477
