feature,mean_importance
Type,0.006607918331586459
Process_Temperature,0.08435664710804236
Tool_Wear,0.09338455373314178
Rotational_Speed,0.13259819883193033
Air_Temperature,0.15519099597754443
Torque,0.1905268960398824
