feature,mean_importance
76_LightGBM_GoldenFeatures_prediction_Power_Failure,-5.993038196665107e-05
38_RandomForest_prediction_Power_Failure,-5.4464773132015255e-05
74_Xgboost_GoldenFeatures_prediction_No_Failure,-5.1342495411525745e-05
75_LightGBM_GoldenFeatures_prediction_Overstrain_Failure,-4.932263600191944e-05
76_LightGBM_GoldenFeatures_prediction_Tool_Wear_Failure,-4.890275594277432e-05
2_Default_Xgboost_GoldenFeatures_prediction_Power_Failure,-4.4333592771596264e-05
55_NeuralNetwork_prediction_Power_Failure,-4.216350145070241e-05
38_RandomForest_prediction_Tool_Wear_Failure,-3.885179131698779e-05
76_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,-3.7999135580243924e-05
44_ExtraTrees_prediction_Power_Failure,-3.762716884324474e-05
54_NeuralNetwork_prediction_Power_Failure,-3.526543895004119e-05
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_No_Failure,-3.4732115582136736e-05
56_NeuralNetwork_prediction_Overstrain_Failure,-3.3882556971144564e-05
22_LightGBM_prediction_Power_Failure,-3.3407367046559e-05
45_ExtraTrees_prediction_Tool_Wear_Failure,-3.339719237791944e-05
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,-3.337315826994203e-05
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,-3.3196619076057696e-05
29_CatBoost_prediction_Power_Failure,-3.1275671331601476e-05
18_LightGBM_prediction_Overstrain_Failure,-2.8324904783798287e-05
35_RandomForest_prediction_Overstrain_Failure,-2.6852585854125754e-05
32_CatBoost_prediction_Power_Failure,-2.5174168106241458e-05
31_CatBoost_SelectedFeatures_prediction_Tool_Wear_Failure,-2.4302393476396954e-05
42_RandomForest_prediction_Overstrain_Failure,-2.1849753215026636e-05
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,-2.1363960685689964e-05
Rotational_Speed_ratio_Process_Temperature,-2.0991301830999843e-05
49_ExtraTrees_prediction_Tool_Wear_Failure,-2.0013388778571117e-05
31_CatBoost_SelectedFeatures_prediction_Power_Failure,-1.99726908511319e-05
59_NeuralNetwork_prediction_Tool_Wear_Failure,-1.972025954846829e-05
18_LightGBM_prediction_Power_Failure,-1.806784740274181e-05
27_CatBoost_prediction_Overstrain_Failure,-1.5691056305756206e-05
43_ExtraTrees_prediction_Overstrain_Failure,-1.5289591214261157e-05
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,-1.4947229074273316e-05
60_NeuralNetwork_prediction_No_Failure,-1.4874872275229267e-05
40_RandomForest_prediction_Tool_Wear_Failure,-1.4065308132130139e-05
35_RandomForest_prediction_No_Failure,-1.1924431467408292e-05
6_Default_ExtraTrees_prediction_Overstrain_Failure,-7.972070857074908e-06
44_ExtraTrees_prediction_Tool_Wear_Failure,-7.256319437871917e-06
35_RandomForest_prediction_Tool_Wear_Failure,-5.61188869006718e-06
18_LightGBM_prediction_Heat_Dissipation_Failure,-5.1504966631435445e-06
6_Default_ExtraTrees_prediction_No_Failure,-5.071109294227383e-06
22_LightGBM_prediction_Overstrain_Failure,-4.237373578942771e-06
58_NeuralNetwork_prediction_Power_Failure,-4.13970042351941e-06
29_CatBoost_prediction_Overstrain_Failure,-3.977870240047532e-06
33_CatBoost_prediction_Power_Failure,-3.5506854435707337e-06
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Heat_Dissipation_Failure,-3.105994684793334e-06
60_NeuralNetwork_prediction_Heat_Dissipation_Failure,-2.921479627535084e-06
44_ExtraTrees_prediction_Heat_Dissipation_Failure,-2.7646791339944188e-06
49_ExtraTrees_prediction_Overstrain_Failure,-1.6281878388146876e-06
78_CatBoost_SelectedFeatures_prediction_Heat_Dissipation_Failure,-1.5051622352796334e-06
43_ExtraTrees_prediction_Heat_Dissipation_Failure,-1.1639556422582409e-06
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Tool_Wear_Failure,-1.1604593086869674e-06
51_ExtraTrees_prediction_No_Failure,-8.472952404789402e-07
57_NeuralNetwork_SelectedFeatures_prediction_Power_Failure,-7.919227892533298e-07
58_NeuralNetwork_prediction_Overstrain_Failure,-4.0560238714487663e-07
39_RandomForest_SelectedFeatures_prediction_Power_Failure,-1.443130074843535e-07
51_ExtraTrees_prediction_Overstrain_Failure,0.0
48_ExtraTrees_prediction_No_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
49_ExtraTrees_prediction_Heat_Dissipation_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Overstrain_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Power_Failure,0.0
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
74_Xgboost_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0
65_Xgboost_GoldenFeatures_prediction_Overstrain_Failure,0.0
28_CatBoost_prediction_Heat_Dissipation_Failure,0.0
71_CatBoost_prediction_Overstrain_Failure,0.0
31_CatBoost_prediction_Power_Failure,0.0
71_CatBoost_prediction_No_Failure,0.0
31_CatBoost_prediction_Tool_Wear_Failure,0.0
71_CatBoost_prediction_Power_Failure,0.0
31_CatBoost_prediction_Heat_Dissipation_Failure,0.0
31_CatBoost_prediction_Overstrain_Failure,0.0
31_CatBoost_prediction_No_Failure,0.0
69_LightGBM_prediction_Overstrain_Failure,0.0
69_LightGBM_prediction_Power_Failure,0.0
18_LightGBM_prediction_Tool_Wear_Failure,0.0
69_LightGBM_prediction_Tool_Wear_Failure,0.0
32_CatBoost_prediction_No_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Power_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_No_Failure,0.0
76_LightGBM_GoldenFeatures_prediction_No_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Overstrain_Failure,0.0
39_RandomForest_prediction_Tool_Wear_Failure,0.0
57_NeuralNetwork_prediction_No_Failure,0.0
57_NeuralNetwork_prediction_Power_Failure,0.0
57_NeuralNetwork_prediction_Overstrain_Failure,0.0
57_NeuralNetwork_prediction_Tool_Wear_Failure,0.0
39_RandomForest_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
39_RandomForest_SelectedFeatures_prediction_Overstrain_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_No_Failure,0.0
69_LightGBM_prediction_Heat_Dissipation_Failure,0.0
69_LightGBM_prediction_No_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_No_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Tool_Wear_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
39_RandomForest_prediction_Power_Failure,0.0
39_RandomForest_prediction_No_Failure,0.0
39_RandomForest_prediction_Heat_Dissipation_Failure,0.0
34_RandomForest_prediction_Overstrain_Failure,0.0
39_RandomForest_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
39_RandomForest_prediction_Overstrain_Failure,0.0
29_CatBoost_prediction_Heat_Dissipation_Failure,0.0
29_CatBoost_prediction_No_Failure,0.0
29_CatBoost_prediction_Tool_Wear_Failure,0.0
33_CatBoost_prediction_Heat_Dissipation_Failure,0.0
70_CatBoost_prediction_No_Failure,0.0
70_CatBoost_prediction_Overstrain_Failure,0.0
57_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0
59_NeuralNetwork_prediction_Power_Failure,0.0
37_RandomForest_prediction_No_Failure,0.0
37_RandomForest_prediction_Tool_Wear_Failure,0.0
2_Default_Xgboost_GoldenFeatures_prediction_Tool_Wear_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Tool_Wear_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Power_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Overstrain_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_No_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0
46_ExtraTrees_prediction_Overstrain_Failure,0.0
46_ExtraTrees_prediction_Power_Failure,0.0
Torque,0.0
45_ExtraTrees_prediction_Heat_Dissipation_Failure,0.0
45_ExtraTrees_prediction_Power_Failure,0.0
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_Overstrain_Failure,0.0
2_Default_Xgboost_GoldenFeatures_prediction_Overstrain_Failure,0.0
72_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
41_RandomForest_prediction_Tool_Wear_Failure,0.0
5_Default_RandomForest_prediction_Power_Failure,0.0
5_Default_RandomForest_prediction_Tool_Wear_Failure,0.0
35_RandomForest_prediction_Power_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_No_Failure,0.0
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,3.5266836396485866e-07
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_No_Failure,7.707063550160819e-07
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,1.109659061478141e-06
38_RandomForest_prediction_Overstrain_Failure,1.2427029436046233e-06
38_RandomForest_prediction_No_Failure,1.2712747837137495e-06
75_LightGBM_GoldenFeatures_prediction_Power_Failure,1.3600411536682232e-06
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_Tool_Wear_Failure,1.6256482006538064e-06
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_No_Failure,1.7592132931468218e-06
42_RandomForest_prediction_Power_Failure,1.8840983222426221e-06
27_CatBoost_prediction_Power_Failure,2.102253027767842e-06
62_Xgboost_GoldenFeatures_SelectedFeatures_prediction_No_Failure,2.32843266188415e-06
62_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,2.8888473627239343e-06
Tool_Wear_ratio_Torque,3.122544249013759e-06
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_Power_Failure,4.4457018912494315e-06
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_No_Failure,4.763879743989452e-06
71_CatBoost_prediction_Heat_Dissipation_Failure,5.590253688747548e-06
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,5.751937007095198e-06
Process_Temperature,5.853810292619221e-06
34_RandomForest_prediction_Heat_Dissipation_Failure,7.324945156643448e-06
41_RandomForest_prediction_Heat_Dissipation_Failure,8.286651034743187e-06
72_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,8.607183696440757e-06
51_ExtraTrees_prediction_Tool_Wear_Failure,9.010083478958042e-06
31_CatBoost_SelectedFeatures_prediction_No_Failure,9.558719675747951e-06
74_Xgboost_GoldenFeatures_prediction_Tool_Wear_Failure,1.1362907344231176e-05
40_RandomForest_prediction_Overstrain_Failure,1.2207119731109938e-05
72_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,1.3692452621136275e-05
37_RandomForest_prediction_Power_Failure,1.804231644030041e-05
74_Xgboost_GoldenFeatures_prediction_Overstrain_Failure,1.8368114092583154e-05
49_ExtraTrees_prediction_Power_Failure,1.919383968906202e-05
55_NeuralNetwork_prediction_Overstrain_Failure,2.0606805719652898e-05
44_ExtraTrees_prediction_No_Failure,2.086637634228089e-05
5_Default_RandomForest_prediction_Heat_Dissipation_Failure,2.2987758766790378e-05
2_Default_Xgboost_GoldenFeatures_prediction_Heat_Dissipation_Failure,2.3830189667745082e-05
Type,2.8248116609788653e-05
Torque_sum_Rotational_Speed,3.059837016851363e-05
45_ExtraTrees_prediction_Overstrain_Failure,3.479262837063207e-05
70_CatBoost_prediction_Heat_Dissipation_Failure,4.025299827721679e-05
39_RandomForest_SelectedFeatures_prediction_No_Failure,4.3835256564385415e-05
Rotational_Speed,4.6626150690931566e-05
58_NeuralNetwork_prediction_No_Failure,4.780286478627688e-05
5_Default_RandomForest_prediction_No_Failure,4.8962235327010276e-05
70_CatBoost_prediction_Power_Failure,4.9309964736034276e-05
75_LightGBM_GoldenFeatures_prediction_No_Failure,5.138751463181629e-05
43_ExtraTrees_prediction_Tool_Wear_Failure,5.1864882904970044e-05
50_ExtraTrees_prediction_No_Failure,5.23533548673516e-05
37_RandomForest_prediction_Heat_Dissipation_Failure,5.34427659531378e-05
55_NeuralNetwork_prediction_Heat_Dissipation_Failure,5.389772947169274e-05
75_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,5.825192019829617e-05
51_ExtraTrees_prediction_Heat_Dissipation_Failure,5.933250515092886e-05
65_Xgboost_GoldenFeatures_prediction_Power_Failure,6.010956027058534e-05
44_ExtraTrees_prediction_Overstrain_Failure,6.249643810684741e-05
34_RandomForest_prediction_Tool_Wear_Failure,6.29820389731875e-05
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Overstrain_Failure,6.618064869412659e-05
33_CatBoost_prediction_Tool_Wear_Failure,6.628112550451231e-05
37_RandomForest_prediction_Overstrain_Failure,6.741076565726505e-05
40_RandomForest_prediction_Heat_Dissipation_Failure,7.028122707546935e-05
48_ExtraTrees_prediction_Overstrain_Failure,7.130851219127322e-05
Torque_diff_Tool_Wear,7.159026535245722e-05
59_NeuralNetwork_prediction_No_Failure,7.28449873376738e-05
4_Default_NeuralNetwork_prediction_No_Failure,7.461884657595647e-05
Air_Temperature_ratio_Tool_Wear,7.827176936717611e-05
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,8.288880761088551e-05
62_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,8.630515146432483e-05
32_CatBoost_prediction_Heat_Dissipation_Failure,8.684167793938103e-05
42_RandomForest_prediction_Heat_Dissipation_Failure,8.974481313970134e-05
42_RandomForest_prediction_Tool_Wear_Failure,9.525882837975036e-05
5_Default_RandomForest_prediction_Overstrain_Failure,9.934695157164108e-05
65_Xgboost_GoldenFeatures_prediction_No_Failure,0.00010407622933365223
28_CatBoost_prediction_Power_Failure,0.00010521891092587916
31_CatBoost_SelectedFeatures_prediction_Overstrain_Failure,0.00010919934945610721
41_RandomForest_prediction_Power_Failure,0.00011273324346512959
53_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0001363114533344145
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.00014588249417161054
46_ExtraTrees_prediction_Heat_Dissipation_Failure,0.0001481227346816952
32_CatBoost_prediction_Overstrain_Failure,0.0001492450489810157
50_ExtraTrees_prediction_Overstrain_Failure,0.00015963345487816916
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.00017246435824447154
78_CatBoost_SelectedFeatures_prediction_No_Failure,0.0001751922461650693
4_Default_NeuralNetwork_prediction_Overstrain_Failure,0.00017685302700176235
55_NeuralNetwork_prediction_No_Failure,0.00018862260870985276
56_NeuralNetwork_prediction_Tool_Wear_Failure,0.00018886863489406825
6_Default_ExtraTrees_prediction_Heat_Dissipation_Failure,0.00019093761036422657
18_LightGBM_prediction_No_Failure,0.00020137064622743618
33_CatBoost_prediction_Overstrain_Failure,0.00021789813049234995
50_ExtraTrees_prediction_Tool_Wear_Failure,0.00022088986437327068
33_CatBoost_prediction_No_Failure,0.0002419992478022895
78_CatBoost_SelectedFeatures_prediction_Overstrain_Failure,0.00024362214560030572
38_RandomForest_prediction_Heat_Dissipation_Failure,0.0002542594498950709
54_NeuralNetwork_prediction_No_Failure,0.00025451578311232734
58_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0002594994856853744
60_NeuralNetwork_prediction_Tool_Wear_Failure,0.0002720125008863469
70_CatBoost_prediction_Tool_Wear_Failure,0.00029260311510444226
53_NeuralNetwork_prediction_Power_Failure,0.00031575725699902883
41_RandomForest_prediction_Overstrain_Failure,0.0003518388945063566
2_Default_Xgboost_GoldenFeatures_prediction_No_Failure,0.0003898820036611281
58_NeuralNetwork_prediction_Tool_Wear_Failure,0.00039551538053829856
54_NeuralNetwork_prediction_Tool_Wear_Failure,0.00047203649001376357
59_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.00048111576461769696
78_CatBoost_SelectedFeatures_prediction_Tool_Wear_Failure,0.0005227460989544921
53_NeuralNetwork_prediction_Overstrain_Failure,0.0005729590778790234
60_NeuralNetwork_prediction_Overstrain_Failure,0.000587169803155882
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction_No_Failure,0.0005936378585158081
65_Xgboost_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0006121908517440058
57_NeuralNetwork_SelectedFeatures_prediction_No_Failure,0.0006378306918523313
42_RandomForest_prediction_No_Failure,0.0008102714126771119
57_NeuralNetwork_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0008659424027748469
46_ExtraTrees_prediction_Tool_Wear_Failure,0.0009276814689275547
48_ExtraTrees_prediction_Heat_Dissipation_Failure,0.0009308392200359811
57_NeuralNetwork_SelectedFeatures_prediction_Tool_Wear_Failure,0.0009328532376193646
Ensemble_prediction_Power_Failure,0.0009703107177916018
54_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0009811911011036554
Torque_multiply_Rotational_Speed,0.0009831440775579694
Ensemble_prediction_Tool_Wear_Failure,0.0011227408977794423
22_LightGBM_prediction_Tool_Wear_Failure,0.0011328142759434155
Tool_Wear,0.0014589427143283985
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_No_Failure,0.0017118277888159325
53_NeuralNetwork_prediction_Tool_Wear_Failure,0.0017791643786460366
54_NeuralNetwork_prediction_Overstrain_Failure,0.002083626218460641
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Power_Failure,0.0024104533425436587
56_NeuralNetwork_prediction_No_Failure,0.0025820380931918423
Ensemble_prediction_No_Failure,0.0033427028813909146
Ensemble_prediction_Overstrain_Failure,0.0036216084537281394
22_LightGBM_prediction_No_Failure,0.007360225291278682
57_NeuralNetwork_SelectedFeatures_prediction_Overstrain_Failure,0.008260196936030533
Ensemble_prediction_Heat_Dissipation_Failure,0.009526445188889777
Air_Temperature_diff_Tool_Wear,0.010993353223787899
