feature,mean_importance
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_No_Failure,-3.5348517961011907e-06
34_RandomForest_prediction_Heat_Dissipation_Failure,-3.459763862460885e-06
78_CatBoost_SelectedFeatures_prediction_Overstrain_Failure,-3.311710003645052e-06
45_ExtraTrees_prediction_Power_Failure,-2.895799572408264e-06
44_ExtraTrees_prediction_Heat_Dissipation_Failure,-1.6307003505439122e-06
65_Xgboost_GoldenFeatures_prediction_Overstrain_Failure,-1.5279346447003018e-06
43_ExtraTrees_prediction_Heat_Dissipation_Failure,-1.1713989533354562e-06
29_CatBoost_prediction_Heat_Dissipation_Failure,-6.424463636425792e-07
Rotational_Speed_ratio_Process_Temperature,-2.4583501640890183e-07
38_RandomForest_prediction_Tool_Wear_Failure,-1.998254491236695e-07
5_Default_RandomForest_prediction_Heat_Dissipation_Failure,-1.84492602896269e-07
39_RandomForest_SelectedFeatures_prediction_Power_Failure,-8.230007337989286e-08
2_Default_Xgboost_GoldenFeatures_prediction_Tool_Wear_Failure,-4.2643722007740245e-08
67_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0
43_ExtraTrees_prediction_No_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Tool_Wear_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Overstrain_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_No_Failure,0.0
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
2_Default_Xgboost_GoldenFeatures_prediction_Overstrain_Failure,0.0
45_ExtraTrees_prediction_Overstrain_Failure,0.0
Ensemble_prediction_Power_Failure,0.0
45_ExtraTrees_prediction_No_Failure,0.0
51_ExtraTrees_prediction_No_Failure,0.0
46_ExtraTrees_prediction_Overstrain_Failure,0.0
57_NeuralNetwork_prediction_Tool_Wear_Failure,0.0
57_NeuralNetwork_prediction_No_Failure,0.0
57_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0
57_NeuralNetwork_prediction_Overstrain_Failure,0.0
57_NeuralNetwork_prediction_Power_Failure,0.0
39_RandomForest_prediction_Heat_Dissipation_Failure,0.0
39_RandomForest_prediction_No_Failure,0.0
39_RandomForest_prediction_Power_Failure,0.0
42_RandomForest_prediction_Tool_Wear_Failure,0.0
60_NeuralNetwork_prediction_No_Failure,0.0
35_RandomForest_prediction_Heat_Dissipation_Failure,0.0
35_RandomForest_prediction_No_Failure,0.0
37_RandomForest_prediction_Heat_Dissipation_Failure,0.0
70_CatBoost_prediction_No_Failure,0.0
39_RandomForest_prediction_Tool_Wear_Failure,0.0
39_RandomForest_prediction_Overstrain_Failure,0.0
62_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
69_LightGBM_prediction_Power_Failure,0.0
31_CatBoost_prediction_Tool_Wear_Failure,0.0
31_CatBoost_prediction_Overstrain_Failure,0.0
31_CatBoost_prediction_No_Failure,0.0
31_CatBoost_prediction_Heat_Dissipation_Failure,0.0
31_CatBoost_prediction_Power_Failure,0.0
28_CatBoost_prediction_Overstrain_Failure,0.0
28_CatBoost_prediction_No_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Power_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_Overstrain_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Overstrain_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Tool_Wear_Failure,0.0
37_RandomForest_prediction_Power_Failure,0.0
43_ExtraTrees_prediction_Tool_Wear_Failure,0.0
41_RandomForest_prediction_No_Failure,0.0
5_Default_RandomForest_prediction_No_Failure,0.0
41_RandomForest_prediction_Heat_Dissipation_Failure,0.0
67_LightGBM_GoldenFeatures_prediction_Power_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Power_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,0.0
22_LightGBM_GoldenFeatures_prediction_No_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_No_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_No_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.0
77_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,0.0
69_LightGBM_prediction_No_Failure,0.0
69_LightGBM_prediction_Overstrain_Failure,0.0
22_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Overstrain_Failure,0.0
69_LightGBM_prediction_Heat_Dissipation_Failure,0.0
33_CatBoost_prediction_Heat_Dissipation_Failure,0.0
27_CatBoost_prediction_Overstrain_Failure,0.0
43_ExtraTrees_SelectedFeatures_prediction_No_Failure,0.0
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_Power_Failure,7.527483581001859e-07
37_RandomForest_prediction_Tool_Wear_Failure,9.840317962153678e-07
73_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,9.907372471348875e-07
31_CatBoost_SelectedFeatures_prediction_Heat_Dissipation_Failure,1.309766567092474e-06
29_CatBoost_prediction_No_Failure,2.617525350816219e-06
46_ExtraTrees_prediction_Power_Failure,2.836301020173182e-06
38_RandomForest_prediction_Overstrain_Failure,2.899734550253219e-06
Rotational_Speed,3.2821989117789998e-06
2_Default_Xgboost_GoldenFeatures_prediction_Heat_Dissipation_Failure,3.321702295777662e-06
6_Default_ExtraTrees_prediction_Overstrain_Failure,5.102386606549436e-06
29_CatBoost_prediction_Tool_Wear_Failure,5.507340599913979e-06
41_RandomForest_prediction_Power_Failure,5.841428084689404e-06
27_CatBoost_prediction_Heat_Dissipation_Failure,6.044448811579062e-06
74_Xgboost_GoldenFeatures_prediction_Heat_Dissipation_Failure,7.875309460564362e-06
34_RandomForest_prediction_Tool_Wear_Failure,8.558688219678646e-06
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,8.593437100194724e-06
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,9.159138258242604e-06
Process_Temperature,9.670056817277783e-06
71_CatBoost_prediction_No_Failure,9.848888053422267e-06
32_CatBoost_prediction_Overstrain_Failure,1.183497305856096e-05
51_ExtraTrees_prediction_Tool_Wear_Failure,1.2185507767707715e-05
74_Xgboost_GoldenFeatures_prediction_Tool_Wear_Failure,1.3712793489374653e-05
55_NeuralNetwork_prediction_No_Failure,1.4010143549944565e-05
76_LightGBM_GoldenFeatures_prediction_Power_Failure,1.4307208580743857e-05
32_CatBoost_prediction_Tool_Wear_Failure,1.4500438021913808e-05
72_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,1.4745307620753212e-05
75_LightGBM_GoldenFeatures_prediction_No_Failure,1.5375382574775442e-05
18_LightGBM_prediction_Power_Failure,1.862426778749954e-05
51_ExtraTrees_prediction_Power_Failure,1.9123748582698663e-05
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Tool_Wear_Failure,1.9428614035300885e-05
50_ExtraTrees_prediction_Tool_Wear_Failure,2.0151697333256613e-05
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Overstrain_Failure,2.229937520715486e-05
56_NeuralNetwork_prediction_Tool_Wear_Failure,2.3316124546531036e-05
2_Default_Xgboost_categorical_mix_GoldenFeatures_prediction_Heat_Dissipation_Failure,2.4824138857931777e-05
Torque,2.4900022192228533e-05
49_ExtraTrees_prediction_No_Failure,2.7089342875548372e-05
46_ExtraTrees_prediction_Heat_Dissipation_Failure,2.9826961622671234e-05
Air_Temperature,3.0908408453399205e-05
58_NeuralNetwork_prediction_Power_Failure,3.105839145063905e-05
39_RandomForest_SelectedFeatures_prediction_Tool_Wear_Failure,3.16259787893361e-05
34_RandomForest_prediction_Power_Failure,3.224692886041047e-05
65_Xgboost_GoldenFeatures_prediction_No_Failure,3.4377442077096473e-05
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Heat_Dissipation_Failure,3.6665657259049576e-05
5_Default_RandomForest_prediction_Power_Failure,3.733128190502588e-05
4_Default_NeuralNetwork_prediction_Overstrain_Failure,4.1629660594025286e-05
62_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,4.2784764124147165e-05
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,4.8879346445096505e-05
57_NeuralNetwork_SelectedFeatures_prediction_Tool_Wear_Failure,4.8931420472993205e-05
55_NeuralNetwork_prediction_Tool_Wear_Failure,4.9854534439618124e-05
50_ExtraTrees_prediction_Heat_Dissipation_Failure,5.1749218680156864e-05
44_ExtraTrees_prediction_Overstrain_Failure,5.231216831354246e-05
75_LightGBM_GoldenFeatures_prediction_Power_Failure,5.2889035887607184e-05
60_NeuralNetwork_prediction_Power_Failure,5.458901481289469e-05
70_CatBoost_prediction_Overstrain_Failure,5.510761566758782e-05
18_LightGBM_prediction_Tool_Wear_Failure,5.547416652713216e-05
78_CatBoost_SelectedFeatures_prediction_Heat_Dissipation_Failure,5.9767243174184415e-05
48_ExtraTrees_prediction_No_Failure,6.138918839064533e-05
61_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,6.226212888364168e-05
65_Xgboost_GoldenFeatures_prediction_Power_Failure,6.399736575151277e-05
78_CatBoost_SelectedFeatures_prediction_Power_Failure,6.535814283395863e-05
40_RandomForest_prediction_Tool_Wear_Failure,6.536534381400145e-05
57_NeuralNetwork_SelectedFeatures_prediction_Heat_Dissipation_Failure,6.646421888904935e-05
22_LightGBM_prediction_Power_Failure,6.837778502302438e-05
6_Default_ExtraTrees_prediction_Heat_Dissipation_Failure,6.858385513080073e-05
62_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Tool_Wear_Failure,7.301806072886746e-05
2_Default_Xgboost_GoldenFeatures_prediction_Power_Failure,8.168067252782158e-05
76_LightGBM_GoldenFeatures_prediction_Heat_Dissipation_Failure,8.630868837879307e-05
49_ExtraTrees_prediction_Heat_Dissipation_Failure,9.662464234003187e-05
42_RandomForest_prediction_Heat_Dissipation_Failure,0.00011212882876214525
29_CatBoost_prediction_Power_Failure,0.00011538783357750299
72_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Heat_Dissipation_Failure,0.00011812653750098434
78_CatBoost_SelectedFeatures_prediction_Tool_Wear_Failure,0.00012398518582182327
40_RandomForest_prediction_No_Failure,0.0001268281220311987
42_RandomForest_prediction_Power_Failure,0.00014223766661635717
74_Xgboost_GoldenFeatures_prediction_Power_Failure,0.00015916096684924497
32_CatBoost_prediction_No_Failure,0.00016278556748923896
35_RandomForest_prediction_Overstrain_Failure,0.00016535825533158243
55_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.00016751741125947266
72_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0001702069331317585
56_NeuralNetwork_prediction_Power_Failure,0.00017215632996150644
50_ExtraTrees_prediction_No_Failure,0.00018108053860934058
76_LightGBM_GoldenFeatures_prediction_Tool_Wear_Failure,0.00018938945341580722
31_CatBoost_SelectedFeatures_prediction_No_Failure,0.0001984066045895183
58_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0002021766530238056
71_CatBoost_prediction_Power_Failure,0.0002022125614109721
22_LightGBM_prediction_Overstrain_Failure,0.00021473259261305805
53_NeuralNetwork_prediction_Overstrain_Failure,0.0002241633017511818
59_NeuralNetwork_prediction_Overstrain_Failure,0.0002374903561581057
39_RandomForest_SelectedFeatures_prediction_No_Failure,0.00025197238717998007
70_CatBoost_prediction_Tool_Wear_Failure,0.0002554260956784224
2_Default_Xgboost_GoldenFeatures_prediction_No_Failure,0.0002592298102693208
50_ExtraTrees_prediction_Power_Failure,0.0002630741052288249
33_CatBoost_prediction_Tool_Wear_Failure,0.000271892710521611
4_Default_NeuralNetwork_prediction_No_Failure,0.00030510192832121916
54_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0003118742042914624
42_RandomForest_prediction_No_Failure,0.0003321966449590902
53_NeuralNetwork_prediction_No_Failure,0.0003735474860694782
34_RandomForest_prediction_No_Failure,0.00038026084031419214
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.0003977237631937719
46_ExtraTrees_prediction_Tool_Wear_Failure,0.00039956869682108845
49_ExtraTrees_prediction_Overstrain_Failure,0.00040514831810533616
46_ExtraTrees_prediction_No_Failure,0.0004499507529611882
39_RandomForest_SelectedFeatures_prediction_Overstrain_Failure,0.0004551193616313731
41_RandomForest_prediction_Tool_Wear_Failure,0.0004634948735441319
Ensemble_prediction_Overstrain_Failure,0.0004823952250010546
32_CatBoost_prediction_Heat_Dissipation_Failure,0.0005088892939123333
58_NeuralNetwork_prediction_No_Failure,0.0005162620314554209
53_NeuralNetwork_prediction_Tool_Wear_Failure,0.0005210986584245125
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_No_Failure,0.000533922064125196
22_LightGBM_prediction_Tool_Wear_Failure,0.0005714871096610397
33_CatBoost_prediction_Overstrain_Failure,0.0005879870302651496
Torque_multiply_Rotational_Speed,0.0006218409205862932
65_Xgboost_GoldenFeatures_prediction_Tool_Wear_Failure,0.0007468688186975714
28_CatBoost_prediction_Tool_Wear_Failure,0.0007772833706205365
53_NeuralNetwork_prediction_Heat_Dissipation_Failure,0.0008408840141548538
Ensemble_prediction_Heat_Dissipation_Failure,0.0010391446273672778
Air_Temperature_ratio_Tool_Wear,0.0010857348837679387
57_NeuralNetwork_SelectedFeatures_prediction_No_Failure,0.001484760613679853
Tool_Wear,0.001730322878977561
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction_Power_Failure,0.001885043542361868
56_NeuralNetwork_prediction_No_Failure,0.0019269610989191457
22_LightGBM_prediction_No_Failure,0.0022928914820495956
54_NeuralNetwork_prediction_Overstrain_Failure,0.0023064310616757707
57_NeuralNetwork_SelectedFeatures_prediction_Overstrain_Failure,0.002761454265020484
Ensemble_prediction_No_Failure,0.0028443347932393
Air_Temperature_diff_Tool_Wear,0.004780036159779927
2_Default_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction_Power_Failure,0.029588559641785462
