feature,mean_importance
Type,0.01108280130713728
Process_Temperature,0.09787095188650592
Tool_Wear,0.1861606011457377
Air_Temperature,0.1955055746559688
Torque,0.7471701812278576
Rotational_Speed,0.8184174859515398
