feature,mean_importance
Type,0.003136820038753878
Tool_Wear,0.12919598139414074
Process_Temperature,0.19479873661690345
Air_Temperature,0.33648522810264475
Rotational_Speed,0.7607817524321308
Torque,0.8092071553631447
