feature,mean_importance
Type,0.0007088479454419414
Process_Temperature,0.025854262767899032
Tool_Wear,0.06674488156039618
Rotational_Speed,0.09530655416819397
Air_Temperature,0.16286146635378812
Torque,0.19104462601574262
