feature,mean_importance
Torque_ratio_Tool_Wear,-0.0002345245137705926
Tool_Wear_ratio_Torque,-0.00016572964569330773
Air_Temperature_ratio_Tool_Wear,-7.809077797946707e-05
Type_M,0.00010101998478234813
Type_H,0.00019235558698648403
Torque_diff_Tool_Wear,0.0005277223219637376
Process_Temperature_ratio_Rotational_Speed,0.004681274608052212
Type_L,0.00484853751755958
Tool_Wear_sum_Rotational_Speed,0.005508364311179391
Torque_sum_Rotational_Speed,0.005821378219415152
Air_Temperature_diff_Tool_Wear,0.00902260422407519
Rotational_Speed_ratio_Process_Temperature,0.012998298773546071
Rotational_Speed,0.021430655271652478
Torque,0.030604000576232315
Tool_Wear,0.03778543943641914
Torque_multiply_Rotational_Speed,0.061925153577743586
Process_Temperature,0.07720090326651606
Air_Temperature,0.15551323243661128
