feature,mean_importance
Air_Temperature_ratio_Tool_Wear,-0.0021852456425781124
Process_Temperature_ratio_Rotational_Speed,-0.0021755189469354367
Tool_Wear_sum_Rotational_Speed,-0.0007724690766327064
Torque_ratio_Tool_Wear,-0.00019901374587028703
Type_H,-0.00010860083952635713
Tool_Wear_ratio_Torque,-3.835295892435503e-05
Type_M,0.0004164740874881362
Rotational_Speed_ratio_Process_Temperature,0.0018364013250489115
Torque_diff_Tool_Wear,0.0032929167410071735
Type_L,0.003911627731835452
Torque_sum_Rotational_Speed,0.005310820601905459
Air_Temperature_diff_Tool_Wear,0.010418278595628678
Torque,0.02729051547041101
Tool_Wear,0.027699898984946757
Rotational_Speed,0.043889560393041024
Process_Temperature,0.052049893210642
Torque_multiply_Rotational_Speed,0.08068936101262607
Air_Temperature,0.15142726953897173
