feature,mean_importance
Process_Temperature_ratio_Rotational_Speed,-0.001398937564712456
Tool_Wear_ratio_Torque,-0.0011709445650866985
Tool_Wear_sum_Rotational_Speed,-0.0004658631329822374
Type_M,2.3244421656282156e-05
Torque_ratio_Tool_Wear,5.690081578322431e-05
Type_H,8.046932528772699e-05
Torque_diff_Tool_Wear,0.0005230159207836773
Air_Temperature_ratio_Tool_Wear,0.001969558275393407
Torque_sum_Rotational_Speed,0.002564442780046436
Type_L,0.007194345867313335
Air_Temperature_diff_Tool_Wear,0.014858171236649398
Rotational_Speed_ratio_Process_Temperature,0.014951776059179222
Rotational_Speed,0.023652310444689597
Torque,0.024357994492086966
Tool_Wear,0.033203799814253324
Process_Temperature,0.06756288706888625
Torque_multiply_Rotational_Speed,0.0705204357298227
Air_Temperature,0.1136023766000629
