feature,mean_importance
Tool_Wear_sum_Rotational_Speed,-0.00020696607018318297
Type_H,-0.0001385069519966628
Torque_ratio_Tool_Wear,0.0001662040911165355
Type_M,0.0006877010916189127
Torque_diff_Tool_Wear,0.0008023968982975013
Rotational_Speed_ratio_Process_Temperature,0.0009615470941086154
Process_Temperature_ratio_Rotational_Speed,0.0010608504381935848
Air_Temperature_ratio_Tool_Wear,0.0033243122715545027
Tool_Wear_ratio_Torque,0.003422839951731073
Type_L,0.0036436169525185746
Torque_sum_Rotational_Speed,0.0055052887506337675
Air_Temperature_diff_Tool_Wear,0.012603353833363338
Torque,0.015930509140417316
Tool_Wear,0.03966880637854803
Rotational_Speed,0.05533395914998487
Process_Temperature,0.07102592434315584
Torque_multiply_Rotational_Speed,0.09691935689540061
Air_Temperature,0.16341089918921575
