feature,mean_importance
FLY_ASH,0.003030289771115935
COARSE_AGGREGATE,0.01539944253148679
SUPERPLASTICIZER,0.04025742498379602
FINE_AGGREGATE,0.040621491711109556
BLAST_FURNACE_SLAG,0.16313839166115726
WATER,0.21237400466614006
CEMENT,0.6573064848123366
AGE,0.7523291002461036
